id;brand;nome;nome_normalizzato;ean;codice_prodotto;prezzo_unitario
32;Glaxo;ELMX MR SENSIVE 2x400ML AMZ;Elmex Collutorio Sensitive Bipack 2 x 400 ml;8718951655133;;
33;Glaxo;ELMX TB SENSPROF XSFT 1x12 IT;Elmex Spazzolino Sensitive Professional Extra Soft Confezione da 12;8718951478695;;
34;Glaxo;ELMEX KIDS CTBM 0-3 TRAINING x4;Elmex Set Igiene Orale Bimbi 0-3 Anni Confezione da 4;8718951555938;;
35;Glaxo;COLLUTORIO ELMEX JUNIOR 400ml;Elmex Collutorio Junior 6-12 Anni 400 ml;7610108060252;;
36;Glaxo;COLLUTORIO ELMEX PROTEZIONE CARIE 100ml;Elmex Collutorio Protezione Carie 100 ml;7610108046065;;
37;Glaxo;COLLUTORIO ELMEX PROTEZIONE CARIE 400ml NEW;Elmex Collutorio Protezione Carie 400 ml;8718951580879;;
38;Glaxo;COLLUTORIO ELMEX SENSITIVE 100ml;Elmex Collutorio Sensitive 100 ml;7610108046072;;
39;Glaxo;COLLUTORIO ELMEX SENSITIVE 400ml NEW;Elmex Collutorio Sensitive 400 ml;8718951580800;;
40;Glaxo;COLLUTORIO ELMEX SENSITIVE PROFESSIONAL 400ml;Elmex Collutorio Sensitive Professional 400 ml;8714789864006;;
41;Glaxo;DENT. ELMEX BIMBI 50ml NEW;Elmex Dentifricio Bambini 50ml;8718951652026;;
42;Glaxo;DENT. ELMEX JUNIOR 75ml NEW;Elmex Dentifricio Junior 6-12 anni 75ml;8718951652248;;
43;Glaxo;DENT. ELMEX PROFESSIONAL SMALTO 75ml;Elmex Professional Opti-Smalto Dentifricio 75ml;8718951485563;;
44;Glaxo;DENT. ELMEX PROTEZIONE CARIE BITUBO 2x75ml;Elmex Protezione Carie Dentifricio Bipacco 2x75ml;4007965507335;;
45;Glaxo;DENT. ELMEX PROTEZIONE CARIE BITUBO 2x75ml NEW;Elmex Protezione Carie Dentifricio Bipacco 2x75ml;8718951596375;;
46;Glaxo;DENT. ELMEX PULIZIA INTENSIVA 50 ml;Elmex Dentifricio Pulizia Intensiva 50ml;7610108053469;;
47;Glaxo;DENT. ELMEX SENSITIVE BITUBO 2x75ml;Elmex Sensitive Dentifricio Bipacco 2x75ml;8718951273184;;
48;Glaxo;DENT. ELMEX SENSITIVE BITUBO 2x75ml NEW;Elmex Sensitive Dentifricio Bipacco 2x75ml;8718951573819;;
49;Glaxo;DENT. ELMEX SENSITIVE PLUS COMPLETE 75ml;Elmex Sensitive Professional Ripara & Previene Dentifricio 75ml;8718951476943;;
50;Glaxo;DENT. ELMEX SENSITIVE PROFESSIONAL R&P 75ml OLD;Elmex Sensitive Professional Ripara & Previene Dentifricio 75ml;8718951080164;;
51;Glaxo;DENT. ELMEX SENZA MENTOLO 75ml;Elmex Dentifricio Senza Mentolo 75ml;8714789940120;;
52;Glaxo;Dent elmex Prot Carie Profe 20ml;Elmex Professional Protezione Carie Dentifricio 20ml;8718951600904;;
53;Glaxo;Dentifricio Elmex Sensitive Prof 20ml (NEW);Elmex Sensitive Professional Dentifricio 20ml;8718951643727;;
54;Glaxo;elmex Interdental Brush 0.4mm (pink);Elmex Scovolino Interdentale 0.4mm;8718951386983;;
55;Glaxo;elmex Interdental Brush 0.5mm (red);Elmex Scovolino Interdentale 0.5mm;8718951387102;;
56;Glaxo;FILO ELMEX CERATO 50MT;Elmex Filo Interdentale Cerato 50m;7610108060023;;
57;Glaxo;GEL ELMEX 25 G;Elmex Gel Dentale Protezione Carie 25g;A026487013;;
58;Glaxo;SPAZZ. ELMEX BIMBI 3 - 6 anni;Elmex Spazzolino Bambini 3-6 anni;8033182371219;;
59;Glaxo;SPAZZ. ELMEX EDUCATIVO 0 - 3 anni;Elmex Spazzolino Educativo 0-3 anni;7610108049936;;
60;Glaxo;SPAZZ. ELMEX JUNIOR 6 - 12 anni;Elmex Spazzolino Junior 6-12 anni;7610108049950;;
61;Glaxo;SPAZZ. ELMEX OPTI SMALTO;Elmex Spazzolino Opti-Smalto;8718951484344;;
62;Glaxo;SPAZZ. ELMEX PROTEZIONE CARIE NEW;Elmex Spazzolino Protezione Carie;8718951557628;;
63;Glaxo;SPAZZ. ELMEX SENSITIVE NEW;Elmex Spazzolino Sensitive Professional;8718951557598;;
64;Glaxo;P MRDL BIPACK 75ML X2;Meridol Dentifricio Protezione Gengive Bipacco 2 x 75ml;8718951411128;;
65;Glaxo;DENT MERIDL ALITO FRESCO 75ML;Meridol Dentifricio Alito Sicuro 75ml;8718951412347;;
66;Glaxo;DENT MERIDL PROT GENGIVE 100ML;Meridol Dentifricio Protezione Gengive 100ml;8718951203112;;
67;Glaxo;TP MRDL BASE 75ML X3;Meridol Dentifricio Protezione Gengive Tripack 3 x 75ml;8718951517370;;
68;Glaxo;MRDL TP CCSENS 2X075MLL AMZ;Meridol Dentifricio Gengive Sensibili Bipacco 2 x 75ml;8718951555990;;
69;Glaxo;DENT MERIDL PROT GENGIVE 100ML;Meridol Dentifricio Protezione Gengive 100ml;8718951561366;;
70;Glaxo;DENT MERIDL PROT GENGIVE 75ML New;Meridol Dentifricio Protezione Gengive 75ml;8718951561755;;
71;Glaxo;MRDL TP MERIDOL BIPACKS 100ml x 2;Meridol Dentifricio Protezione Gengive Bipacco 2 x 100ml;8718951591141;;
72;Glaxo;TP MRDL BIPACK 75ML X2;Meridol Dentifricio Protezione Gengive Bipacco 2 x 75ml;8718951593541;;
73;Glaxo;COLL MERIDOL ALITO SICURO 12x400ML;Meridol Collutorio Alito Sicuro 400ml;7610108044313;;
74;Glaxo;MRDL MR MERIDOL 2x400ML AMZ;Meridol Collutorio Protezione Gengive Bipacco 2 x 400ml;8718951554054;;
75;Glaxo;MW meridol 400ml bi pack;Meridol Collutorio Protezione Gengive Bipacco 2 x 400ml;8718951591172;;
76;Glaxo;ELMX MR ANTICAR 2x400ML AMZ;Elmex Collutorio Protezione Carie Bipacco 2 x 400ml;8718951653252;;
77;Glaxo;ELMX MR SENSIVE 2x400ML AMZ;Elmex Collutorio Sensitive Professional Bipacco 2 x 400ml;8718951655133;;
78;Glaxo;SPAZZ MERIDL MORBIDO X2 10PZ PCY;Meridol Spazzolino Morbido Bipacco;7610108021789;;
79;Glaxo;COLLUTORIO MERIDOL 100ml;Meridol Collutorio Protezione Gengive 100ml;7610108058235;;
80;Glaxo;COLLUTORIO MERIDOL 400ml NEW;Meridol Collutorio Protezione Gengive 400ml;8718951570825;;
81;Glaxo;COLLUTORIO MERIDOL ALITO FRESCO 400ml NEW;Meridol Collutorio Alito Sicuro 400 ml;8718951571327;;
82;Glaxo;COLLUTORIO MERIDOL CLOREXIDINA 300ml 0.12;Meridol Collutorio Trattamento Intensivo Clorexidina 0,12% 300 ml;8718951445956;;
83;Glaxo;COLLUTORIO MERIDOL CLOREXIDINA 300ml 0.20;Meridol Collutorio Trattamento Intensivo Clorexidina 0,20% 300 ml;8714789929484;;
84;Glaxo;COLLUTORIO MERIDOL PARODONT EXPERT 400ml;Meridol Collutorio Parodont Expert 400 ml;8718951560772;;
85;Glaxo;COLLUTORIO MERIDOL PROT COMPLETA 400ML;Meridol Collutorio Protezione Completa 400 ml;8718951482951;;
86;Glaxo;DENT. MERIDOL ALITO FRESCO NEW;Meridol Dentifricio Alito Sicuro 75 ml;8718951560239;;
87;Glaxo;DENT. MERIDOL PARODONT EXPERT 75ml;Meridol Dentifricio Parodont Expert 75 ml;8718951117136;;
88;Glaxo;DENT. MERIDOL PROT COMPLETA SENSITIVE 75ml;Meridol Dentifricio Protezione Completa Denti Sensibili 75 ml;8718951454644;;
89;Glaxo;DENT. MERIDOL PROTEZIONE GENGIVE BITUBO 2x75ml;Meridol Dentifricio Protezione Gengive Bipacco 2x75 ml;4007965460104;;
90;Glaxo;DENT. MERIDOL WHITENING 75ml OLD;Meridol Dentifricio Sbiancante Delicato 75 ml;8714789931883;;
91;Glaxo;DENT. MERIDOL WHITENING 75ml NEW;Meridol Dentifricio Sbiancante Delicato 75 ml;8718951560307;;
92;Glaxo;Dentifricio meridol 20ml;Meridol Dentifricio Protezione Gengive 20 ml;8718951606135;;
93;Glaxo;FILO MERIDOL CERATO 40MT;Meridol Filo Interdentale Cerato 40 m;7610108059973;;
94;Glaxo;MERIDOL FILO (Special Floss);Meridol Special Floss Filo Interdentale 50 m;8718951111431;;
95;Glaxo;SPAZZ. MERIDOL MEDIO;Meridol Spazzolino Protezione Gengive Setole Medie;8033182370359;;
96;Glaxo;SPAZZ. MERIDOL MORBIDO NEW;Meridol Spazzolino Protezione Gengive Setole Morbide;8718951557567;;
97;Glaxo;SPAZZ. MERIDOL PARODONT EXPERT;Meridol Spazzolino Parodont Expert Setole Extra Morbide;8718951093904;;
98;Glaxo;SPAZZ. MERIDOL PERIO;Meridol Spazzolino Perio Setole Morbide;8033182370571;;
99;Glaxo;SPAZZ. MERIDOL PROT COMPLETA;Meridol Spazzolino Protezione Completa Setole Morbide;8718951485013;;
